row_id;year_mid;Newbmag;bmag;vmag;vmagold;bmagerr;vmagerr;color_term;ut_start;jd_start;jd_mid;exptime;annular_bin;raj2000;dej2000;PHASE
818;1954.72556848;10.8923;10.8923;10.5013;10.5013;0.206373;0.310382;0.70664;09/23/54 12:00 AM;2435009;2435008.51389;2400;6;298.639257986;33.0012882797;#WERT!
716;1953.68197692;11.3459;11.3459;10.9549;10.9549;0.20644;0.296722;0.674651;09/06/53 07:52 PM;2434627.32822;2434627.34207;2400;6;298.639434735;33.0014812087;#WERT!
1133;1962.66813775;10.7603;10.7603;10.3693;10.3693;0.206475;0.311145;0.708302;09/02/62 12:41 AM;2437909.52866;2437909.53731;1500;8;298.638432277;33.0010592242;#WERT!
373;1938.9575646;10.9356;10.9356;10.5446;10.5446;0.206542;0.370329;0.863261;12/16/38 05:45 PM;2429249.24008;2429249.25047;1800;6;298.638999785;33.0014677985;#WERT!
680;1953.60839615;10852;10.852;10.461;10461;0.206548;0.335917;0.769811;08/10/53 10:57 PM;2434600.45666;2434600.4667;1740;6;298.639376277;33.0011677002;#WERT!
72;1935.79829764;11.4382;11.4382;11.0472;11.0472;0.20667;0.343968;0.790663;10/19/35 07:37 PM;2428095.31782;2428095.32821;1800;7;298.639398444;33.0014461609;#WERT!
22;1957.40040865;11.5065;11.5065;11.1155;11.1155;0.2068;0.441365;1.08453;05/26/57 11:53 PM;2435985.4958;2435985.49926;600;1;298.639408874;33.0014441304;#WERT!
726;1953.68519317;10.8839;10.8839;10.4929;10.4929;0.206807;0.28854;0.655655;09/08/53 12:04 AM;2434628.50312;2434628.51681;2400;6;298.639536103;33.0014879726;#WERT!
92;1935.80908829;10.9629;10.9629;10.5719;10.5719;0.206962;0.324417;0.739958;10/23/35 06:13 PM;2428099.25911;2428099.2695;1800;7;298.639512378;33.0014292591;#WERT!
377;1938.96317516;10.9445;10.9445;10.5535;10.5535;0.206987;0.346333;0.796435;12/18/38 07:01 PM;2429251.2928;2429251.29973;1200;6;298.639466069;33.0012736715;#WERT!
747;1953.70656926;11.2611;11.2611;10.8701;10.8701;0.207035;0.292481;0.664098;09/15/53 07:27 PM;2434636.31057;2434636.32442;2400;6;298.639475926;33.0015761676;#WERT!
100;1935.80947513;11.0523;11.0523;10.6613;10.6613;0.207209;0.33763;0.773196;10/23/35 09:36 PM;2428099.40041;2428099.41079;1800;7;298.639077333;33.0013348844;#WERT!
797;1954.6406856;10.9772;10.9772;10.5862;10.5862;0.207213;0.333521;0.762587;08/23/54 12:00 AM;2434979;2434977.51042;1800;6;298.638661575;33.0011505821;#WERT!
263;1937.68533775;11.0447;11.0447;10.6537;10.6537;0.207275;0.31776;0.723024;09/08/37 01:25 AM;2428784.55922;2428784.56961;1800;7;298.639278581;33.0013266161;#WERT!
961;1955.72487452;10.9767;10.9767;10.5857;10.5857;0.207606;0.296419;0.672102;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639293835;33.0013417442;#WERT!
111;1935.86924565;10.9302;10.9302;10.5392;10.5392;0.207851;0.32839;0.748511;11/14/35 05:26 PM;2428121.22639;2428121.24197;2700;7;298.639262959;33.0013914183;#WERT!
544;1949.0903579;10.9662;10.9662;10.5752;10.5752;0.207946;0.329546;0.751284;02/02/49 05:34 PM;2432950.23244;2432950.25322;3600;4;298.639277072;33.0011324913;#WERT!
1026;1956.40659936;10.9168;10.9168;10.5258;10.5258;0.207952;0.326432;0.743421;05/29/56 12:00 AM;2435623;2435622.51042;1800;6;298.638959389;33.0011341299;#WERT!
874;1955.54691421;10.7863;10.7863;10.3953;10.3953;0.208062;0.292845;0.663278;07/20/55 12:00 AM;2435309;2435308.51042;1800;7;298.639142014;33.0011590496;#WERT!
745;1953.70432145;10.9563;10.9563;10.5653;10.5653;0.208115;0.297695;0.674204;09/14/53 11:44 PM;2434635.48956;2434635.50341;2400;6;298.63913846;33.0012309711;#WERT!
848;1954.90351928;10.8318;10.8318;10.4408;10.4408;0.20824;0.320838;0.72904;11/27/54 12:00 AM;2435075;2435073.51042;1800;6;298.638398783;33.0010641364;#WERT!
762;1953.77790648;10887;10.887;10.496;10496;0.208306;0.299648;0.678384;10/11/53 08:47 PM;2434662.36649;2434662.38034;2400;6;298.63944541;33.001569583;#WERT!
68;1935.74107402;11.7195;11.7195;11.3285;11.3285;0.208322;0.322045;0.731891;09/28/35 10:00 PM;2428074.41707;2428074.42729;1800;7;298.639303654;33.0015945464;#WERT!
282;1937.77521069;11.1196;11.1196;10.7286;10.7286;0.208593;0.345262;0.791022;10/10/37 09:14 PM;2428817.38531;2428817.39571;1800;6;298.639676313;33.0013685065;#WERT!
335;1938.74157108;11.0272;11.0272;10.6362;10.6362;0.208819;0.357198;0.822895;09/28/38 08:24 PM;2429170.35019;2429170.35884;1500;6;298.638969115;33.0015719201;#WERT!
847;1954.90351928;10.8359;10.8359;10.4449;10.4449;0.20883;0.319449;0.724675;11/27/54 12:00 AM;2435075;2435073.51042;1800;6;298.638410638;33.0009929165;#WERT!
306;1937.90901613;11.3565;11.3565;10.9655;10.9655;0.208915;0.336671;0.76798;11/28/37 06:11 PM;2428866.25775;2428866.26814;1800;7;298.639547278;33.0013104368;#WERT!
741;1953.70155885;10783;10.783;10.392;10392;0.208999;0.311073;0.704098;09/13/53 11:31 PM;2434634.48052;2434634.49437;2400;6;298.639517553;33.0015043857;#WERT!
16;1957.40030815;11.59;11.59;11.199;11199;0.209281;0.442823;1.08552;05/26/57 11:01 PM;2435985.45909;2435985.46255;600;8;298.639341626;33.0015363736;#WERT!
128;1936.4584569;10.9268;10.9268;10.5358;10.5358;0.209868;0.34326;0.783671;06/16/36 10:35 PM;2428336441;2428336.45138;1800;6;298.63910162;33.0015551666;#WERT!
1027;1956.40659936;10.9377;10.9377;10.5467;10.5467;0.209939;0.326845;0.741265;05/29/56 12:00 AM;2435623;2435622.51042;1800;6;298.639093246;33.0011492254;#WERT!
262;1937.68533775;11.0744;11.0744;10.6834;10.6834;0.210085;0.318395;0.720069;09/08/37 01:25 AM;2428784.55922;2428784.56961;1800;7;298.639091659;33.0014526323;#WERT!
548;1949.17331963;11.0207;11.0207;10.6297;10.6297;0.210443;0.351596;0.805011;03/05/49 12:58 AM;2432980.54045;2432980.55499;2520;4;298.63935667;33.0014423457;#WERT!
715;1953.66868152;11014;11.014;10.623;10623;0.210631;0.311436;0.702334;09/01/53 11:19 PM;2434622.47207;2434622.48593;2400;6;298.639514932;33.0012744872;#WERT!
131;1936.4584569;10.8602;10.8602;10.4692;10.4692;0.210679;0.345085;0.787189;06/16/36 10:35 PM;2428336441;2428336.45138;1800;6;298.639460033;33.0015328144;#WERT!
689;1953.61123176;10.9733;10.9733;10.5823;10.5823;0.210775;0.297102;0.668563;08/11/53 11:43 PM;2434601.48855;2434601.5024;2400;6;298.639323434;33.0014855973;#WERT!
1068;1960.71871435;11059;11.059;10.668;10668;0.210796;0.301872;0.679514;09/20/60 12:00 AM;2437199;2437197.51042;1800;8;298.63906871;33.0014382306;#WERT!
415;1945.68203047;10.7338;10.7338;10.3428;10.3428;0.211007;0.377627;0.877077;09/06/45 07:46 PM;2431705.32424;2431705.36163;5760;1;298.63931272;33.0017606144;#WERT!
965;1955.72487452;10906;10.906;10.515;10515;0.211448;0.282624;0.635202;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639104263;33.0012330095;#WERT!
746;1953.70656926;11.2505;11.2505;10.8595;10.8595;0.21147;0.300076;0.674263;09/15/53 07:27 PM;2434636.31057;2434636.32442;2400;6;298.639426864;33.0015612883;#WERT!
700;1953.61654083;10.7745;10.7745;10.3835;10.3835;0.211544;0.346116;0.788526;08/13/53 10:20 PM;2434603.43115;2434603.44154;1800;6;298.639131414;33.0013550819;#WERT!
312;1938.47628763;10.9657;10.9657;10.5747;10.5747;0.211614;0.349782;0.79822;06/23/38 10:53 PM;2429073.45367;2429073.46406;1800;5;298.639640816;33.0014243109;#WERT!
1095;1960.87478135;11.1087;11.1087;10.7177;10.7177;0.211656;0.355391;0.813359;11/16/60 12:00 AM;2437255;2437254.51389;2400;6;298.639425927;33.002009359;#WERT!
704;1953.61920485;11.0016;11.0016;10.6106;10.6106;0.211715;0.285257;0.640516;08/14/53 09:37 PM;2434604.40072;2434604.41457;2400;6;298.639285566;33.0013897155;#WERT!
690;1953.61123176;11.0013;11.0013;10.6103;10.6103;0.211731;0.296336;0.665264;08/11/53 11:43 PM;2434601.48855;2434601.5024;2400;6;298.639316432;33.0014150565;#WERT!
370;1938.94117004;11.0638;11.0638;10.6728;10.6728;0.211815;0.371039;0.856803;12/10/38 06:02 PM;2429243.25197;2429243.26236;1800;6;298.63925483;33.001428089;#WERT!
724;1953.68519317;10.9242;10.9242;10.5332;10.5332;0.211903;0.293969;0.659612;09/08/53 12:04 AM;2434628.50312;2434628.51681;2400;6;298.639295457;33.0013626682;#WERT!
94;1935.80921345;11.0286;11.0286;10.6376;10.6376;0.211981;0.33364;0.755208;10/23/35 07:18 PM;2428099.30483;2428099.31521;1800;7;298.639292306;33.0014984351;#WERT!
875;1955.54691421;10.7529;10.7529;10.3619;10.3619;0.212438;0.29727;0.666241;07/20/55 12:00 AM;2435309;2435308.51042;1800;7;298.639051887;33.0012129683;#WERT!
773;1953.78341037;10.8695;10.8695;10.4785;10.4785;0.212747;0.310842;0.697468;10/13/53 09:02 PM;2434664.37678;2434664.39064;2400;6;298.639182305;33.0013758192;#WERT!
67;1935.74107402;11.6611;11.6611;11.2701;11.2701;0.212976;0.320159;0.719696;09/28/35 10:00 PM;2428074.41707;2428074.42729;1800;7;298.639198568;33.0015352855;#WERT!
74;1935.80089148;10.9013;10.9013;10.5103;10.5103;0.21326;0.340548;0.771023;10/20/35 06:21 PM;2428096.26522;2428096.27561;1800;7;298.639607887;33.0013458182;#WERT!
416;1945.68203047;10.7026;10.7026;10.3116;10.3116;0.213368;0.379712;0.879297;09/06/45 07:46 PM;2431705.32424;2431705.36163;5760;1;298.639377932;33.0016691031;#WERT!
620;1951.76294973;10.8596;10.8596;10.4686;10.4686;0.213526;0.317449;0.712152;10/06/51 09:41 PM;2433926.40354;2433926.41739;2400;6;298.639207436;33.0012351212;#WERT!
43;1928.77574117;10.9406;10.9406;10.5496;10.5496;0.213538;0.408317;0.965683;10/10/28 07:42 PM;2425530.32111;2425530.33946;2400;3;298.639453513;33.0013749232;#WERT!
242;1937.66557474;11.0223;11.0223;10.6313;10.6313;0.214107;0.326226;0.732917;08/31/37 08:10 PM;2428777.34079;2428777.35117;1800;5;298.639630498;33.0014735885;#WERT!
547;1949.17331963;11.0291;11.0291;10.6381;10.6381;0.214418;0.358271;0.816736;03/05/49 12:58 AM;2432980.54045;2432980.55499;2520;4;298.639318812;33.0015675308;#WERT!
257;1937.67977649;11.1359;11.1359;10.7449;10.7449;0.214486;0.318765;0.71379;09/06/37 12:40 AM;2428782.52797;2428782.53836;1800;7;298.63947547;33.0014282055;#WERT!
76;1935.80097682;11.0895;11.0895;10.6985;10.6985;0.214557;0.353231;0.802721;10/20/35 07:06 PM;2428096.29639;2428096.30678;1800;7;298.639328996;33.0014354046;#WERT!
541;1949.08760668;11.0386;11.0386;10.6476;10.6476;0.214613;0.334335;0.752677;02/01/49 05:46 PM;2432949.24072;2432949.24834;1320;4;298.639440257;33.0015155887;#WERT!
284;1937.82188685;11.1229;11.1229;10.7319;10.7319;0.214687;0.34027;0.767949;10/27/37 10:24 PM;2428834.43378;2428834.44417;1800;7;298.639512233;33.0011614449;#WERT!
740;1953.70155885;10.7753;10.7753;10.3843;10.3843;0.214927;0.315097;0.704122;09/13/53 11:31 PM;2434634.48052;2434634.49437;2400;6;298.639469769;33.0015864495;#WERT!
27;1957.41406431;11.0751;11.0751;10.6841;10.6841;0.214986;0.448933;1.09716;05/31/57 11:36 PM;2435990.48353;2435990.48699;600;5;298.639287673;33.001479509;#WERT!
1087;1960.79812153;11.1068;11.1068;10.7158;10.7158;0.215006;0.367272;0.840873;10/19/60 12:00 AM;2437227;2437226.51389;2400;6;298.639044979;33.0017039777;#WERT!
254;1937.67941813;11.0202;11.0202;10.6292;10.6292;0.215339;0.325327;0.728631;09/05/37 09:31 PM;2428782.39708;2428782.40747;1800;6;298.639650459;33.0013695489;#WERT!
1069;1960.71871435;11.0921;11.0921;10.7011;10.7011;0.215374;0.30188;0.672033;09/20/60 12:00 AM;2437199;2437197.51042;1800;8;298.639360066;33.0016956483;#WERT!
98;1935.80938222;11.0692;11.0692;10.6782;10.6782;0.215472;0.339432;0.764461;10/23/35 08:47 PM;2428099.36647;2428099.37686;1800;7;298.639284733;33.001401897;#WERT!
356;1938.80977639;11.0568;11.0568;10.6658;10.6658;0.21589;0.352332;0.798075;10/23/38 06:15 PM;2429195.26044;2429195.27083;1800;7;298.639696127;33.001457787;#WERT!
795;1954.64342345;10958;10.958;10.567;10567;0.215896;0.324899;0.726635;08/24/54 12:00 AM;2434979;2434978.51042;1800;6;298.639052504;33.0013927579;#WERT!
127;1936.38189642;10.9186;10.9186;10.5276;10.5276;0.216124;0.343372;0.773721;05/19/36 11:27 PM;2428308.47728;2428308.48767;1800;7;298.639022288;33.0014952359;#WERT!
389;1940.75099738;11.4147;11.4147;11.0237;11.0237;0.21625;0.351808;0.796058;10/01/40 07:04 PM;2429904.29487;2429904.30179;1200;8;298.639500595;33.0013712563;#WERT!
285;1937.82188685;11.1652;11.1652;10.7742;10.7742;0.216345;0.342267;0.770439;10/27/37 10:24 PM;2428834.43378;2428834.44417;1800;7;298.639486974;33.0013026945;#WERT!
739;1953.70104213;11.3457;11.3457;10.9547;10.9547;0.216355;0.317901;0.708578;09/13/53 07:00 PM;2434634.29178;2434634.30564;2400;6;298.639427966;33.0013427992;#WERT!
901;1955.63452544;10.8215;10.8215;10.4305;10.4305;0.21636;0.293723;0.651716;08/21/55 12:00 AM;2435341;2435340.51042;1800;6;298.639016571;33.0012341913;#WERT!
115;1935.87210593;11.0811;11.0811;10.6901;10.6901;0.2164;0.350032;0.791016;11/15/35 06:37 PM;2428122.2763;2428122.28669;1800;7;298.638868199;33.0014740398;#WERT!
95;1935.80921345;11043;11.043;10.652;10652;0.216488;0.339836;0.763829;10/23/35 07:18 PM;2428099.30483;2428099.31521;1800;7;298.639303565;33.0014450602;#WERT!
121;1936.30542125;10.8426;10.8426;10.4516;10.4516;0.21671;0.359402;0.816057;04/22/36 01:04 AM;2428280.54472;2428280.55511;1800;6;298.639623222;33.0013955853;#WERT!
738;1953.70104213;11.3471;11.3471;10.9561;10.9561;0.216817;0.316852;0.70525;09/13/53 07:00 PM;2434634.29178;2434634.30564;2400;6;298.63936544;33.0013376434;#WERT!
28;1957.41406431;11.1186;11.1186;10.7276;10.7276;0.216955;0.451649;1.1033;05/31/57 11:36 PM;2435990.48353;2435990.48699;600;5;298.639295161;33.0014290886;#WERT!
376;1938.96317516;10.9837;10.9837;10.5927;10.5927;0.217079;0.352974;0.797837;12/18/38 07:01 PM;2429251.2928;2429251.29973;1200;6;298.639340857;33.0013301024;#WERT!
750;1953.70698071;10.9053;10.9053;10.5143;10.5143;0.217142;0.304482;0.675159;09/15/53 11:03 PM;2434636.46086;2434636.4747;2400;6;298.639013668;33.0012194274;#WERT!
1086;1960.79812153;11.0714;11.0714;10.6804;10.6804;0.217467;0.361592;0.820867;10/19/60 12:00 AM;2437227;2437226.51389;2400;6;298.638921736;33.0014122682;#WERT!
293;1937.85715796;11.0492;11.0492;10.6582;10.6582;0.217713;0.342979;0.770034;11/09/37 07:36 PM;2428847.31725;2428847.32694;1680;7;298.63930227;33.0013483747;#WERT!
542;1949.08760668;11.1086;11.1086;10.7176;10.7176;0.217771;0.342505;0.768686;02/01/49 05:46 PM;2432949.24072;2432949.24834;1320;4;298.639366347;33.0014415706;#WERT!
963;1955.72487452;10.8778;10.8778;10.4868;10.4868;0.217807;0.289468;0.63976;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.638980406;33.0012053104;#WERT!
709;1953.66826436;11092;11.092;10.701;10701;0.217821;0.304119;0.673173;09/01/53 07:40 PM;2434622.31971;2434622.33356;2400;6;298.639460934;33.0014749479;#WERT!
360;1938.81019927;11.1289;11.1289;10.7379;10.7379;0.21788;0.349629;0.787462;10/23/38 09:57 PM;2429195.4149;2429195.42528;1800;6;298.639384756;33.0013981465;#WERT!
292;1937.85715796;11.0957;11.0957;10.7047;10.7047;0.217889;0.343299;0.770582;11/09/37 07:36 PM;2428847.31725;2428847.32694;1680;7;298.63940348;33.0013652872;#WERT!
73;1935.80089148;10.9849;10.9849;10.5939;10.5939;0.217895;0.345731;0.777016;10/20/35 06:21 PM;2428096.26522;2428096.27561;1800;7;298.639515289;33.0013930688;#WERT!
99;1935.80938222;11.0153;11.0153;10.6243;10.6243;0.217951;0.340486;0.763085;10/23/35 08:47 PM;2428099.36647;2428099.37686;1800;7;298.63940036;33.0013540958;#WERT!
126;1936.38189642;10.9452;10.9452;10.5542;10.5542;0.217989;0.347456;0.781456;05/19/36 11:27 PM;2428308.47728;2428308.48767;1800;7;298.63910617;33.001563832;#WERT!
887;1955.5633185;11.4176;11.4176;11.0266;11.0266;0.218289;0.289098;0.63813;07/26/55 12:00 AM;2435315;2435314.50208;360;6;298.639216113;33.0014947502;#WERT!
15;1957.40030815;11.5505;11.5505;11.1595;11.1595;0.218416;0.444305;1.07555;05/26/57 11:01 PM;2435985.45909;2435985.46255;600;8;298.639368292;33.0014962365;#WERT!
23;1957.40044088;11.5838;11.5838;11.1928;11.1928;0.218428;0.447478;1.08641;05/27/57 12:10 AM;2435985.50757;2435985.51103;600;1;298.639340211;33.001454866;#WERT!
713;1953.66868152;10.9873;10.9873;10.5963;10.5963;0.218701;0.316418;0.701039;09/01/53 11:19 PM;2434622.47207;2434622.48593;2400;6;298.639399398;33.0012454643;#WERT!
8;1957.3102854;11.0906;11.0906;10.6996;10.6996;0.218749;0.45282;1.10436;04/24/57 01:52 AM;2435952.57828;2435952.58174;600;3;298.639279561;33.0015117856;#WERT!
519;1948.84666242;10.9054;10.9054;10.5144;10.5144;0.218873;0.48075;1.2044;11/05/48 05:35 PM;2432861.23306;2432861.24345;1800;6;298.639188048;33.0012492121;#WERT!
1094;1960.87478135;11.1092;11.1092;10.7182;10.7182;0.218938;0.358895;0.810927;11/16/60 12:00 AM;2437255;2437254.51389;2400;6;298.639416894;33.0017035463;#WERT!
424;1946.75241721;10624;10.624;10.233;10233;0.219001;0.386943;0.891245;10/02/46 07:36 PM;2432096.31692;2432096.32039;600;4;298.639460386;33.0013385493;#WERT!
794;1954.64342345;10.8198;10.8198;10.4288;10.4288;0.219047;0.327537;0.727985;08/24/54 12:00 AM;2434979;2434978.51042;1800;6;298.63864038;33.0008473894;#WERT!
858;1955.1417123;11.1378;11.1378;10.7468;10.7468;0.219068;0.314592;0.695991;02/22/55 12:00 AM;2435161;2435160.51042;1800;6;298.639454507;33.0014986858;#WERT!
256;1937.67977649;11.1733;11.1733;10.7823;10.7823;0.219176;0.321197;0.711956;09/06/37 12:40 AM;2428782.52797;2428782.53836;1800;7;298.639371762;33.0014168581;#WERT!
82;1935.80392368;11.5233;11.5233;11.1323;11.1323;0.219301;0.355803;0.801819;10/21/35 08:54 PM;2428097.37135;2428097.38313;1800;7;298.639136339;33.001506713;#WERT!
725;1953.68496613;10.8891;10.8891;10.4981;10.4981;0.219311;0.312689;0.690993;09/07/53 10:04 PM;2434628.42002;2434628.43388;2400;6;298.639440222;33.0013917703;#WERT!
604;1951.75183862;10.8807;10.8807;10.4897;10.4897;0.219405;0.320805;0.710602;10/02/51 08:17 PM;2433922.34521;2433922.35906;2400;6;298.638907342;33.0011718895;#WERT!
7;1957.31032331;11.0182;11.0182;10.6272;10.6272;0.219461;0.464226;1.14338;04/24/57 02:12 AM;2435952.59213;2435952.59559;600;3;298.639341918;33.0015156629;#WERT!
81;1935.8035773;11.0393;11.0393;10.6483;10.6483;0.219689;0.344294;0.770185;10/21/35 05:54 PM;2428097.24622;2428097.25661;1800;7;298.638988086;33.0015543029;#WERT!
83;1935.80392368;11.5537;11.5537;11.1627;11.1627;0.21971;0.357025;0.804478;10/21/35 08:54 PM;2428097.37135;2428097.38313;1800;7;298.639225289;33.0014326507;#WERT!
6;1957.31032331;10.9214;10.9214;10.5304;10.5304;0.220073;0.462745;1.13707;04/24/57 02:12 AM;2435952.59213;2435952.59559;600;4;298.639365267;33.0015146254;#WERT!
20;1957.40037641;11.7228;11.7228;11.3318;11.3318;0.22012;0.454095;1.10649;05/26/57 11:36 PM;2435985.48402;2435985.48748;600;8;298.63936224;33.0015593214;#WERT!
283;1937.77521069;11.1103;11.1103;10.7193;10.7193;0.220301;0.351323;0.787949;10/10/37 09:14 PM;2428817.38531;2428817.39571;1800;6;298.639499441;33.0013829987;#WERT!
44;1928.77574117;10.7868;10.7868;10.3959;10.3959;0.220406;0.414687;0.97438;10/10/28 07:42 PM;2425530.32111;2425530.33946;2400;2;298.63936095;33.0013966147;#WERT!
80;1935.8035773;11.0491;11.0491;10.6581;10.6581;0.220624;0.343132;0.765529;10/21/35 05:54 PM;2428097.24622;2428097.25661;1800;7;298.638974966;33.0014997782;#WERT!
77;1935.80097682;11.0904;11.0904;10.6994;10.6994;0.220758;0.361019;0.813728;10/20/35 07:06 PM;2428096.29639;2428096.30678;1800;7;298.639484919;33.0013636326;#WERT!
1090;1960.85287474;10.9679;10.9679;10.5769;10.5769;0.22079;0.35591;0.79959;11/08/60 12:00 AM;2437247;2437246.5125;2160;6;298.638804958;33.0015928563;#WERT!
885;1955.5633185;11.3991;11.3991;11.0081;11.0081;0.220987;0.291063;0.637957;07/26/55 12:00 AM;2435315;2435314.50208;360;6;298.639194308;33.0013589342;#WERT!
777;1953.82142607;10.9055;10.9055;10.5145;10.5145;0.221231;0.319309;0.703825;10/27/53 06:17 PM;2434678.26203;2434678.27587;2400;6;298.639301476;33.001347553;#WERT!
964;1955.72487452;10.9445;10.9445;10.5535;10.5535;0.221289;0.298457;0.654201;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639430149;33.0014419481;#WERT!
302;1937.90617766;11.0884;11.0884;10.6974;10.6974;0.221303;0.345858;0.771599;11/27/37 05:18 PM;2428865221;2428865.23139;1800;6;298.639335741;33.0013821743;#WERT!
957;1955.72487452;10.8945;10.8945;10.5035;10.5035;0.221732;0.300544;0.658253;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639360987;33.0014600576;#WERT!
1139;1962.73618193;11.3723;11.3723;10.9813;10.9813;0.221818;0.322475;0.710639;09/26/62 09:07 PM;2437934.38006;2437934.39045;1800;8;298.638845378;33.0011519736;#WERT!
857;1955.1417123;11.1341;11.1341;10.7431;10.7431;0.221956;0.316899;0.696696;02/22/55 12:00 AM;2435161;2435160.51042;1800;6;298.639339775;33.0015407814;#WERT!
114;1935.87210593;11.0743;11.0743;10.6833;10.6833;0.222094;0.353619;0.791121;11/15/35 06:37 PM;2428122.2763;2428122.28669;1800;7;298.638820584;33.0015891717;#WERT!
654;1952.55159209;11.0611;11.0611;10.6701;10.6701;0.222101;0.345485;0.769247;07/20/52 10:39 PM;2434214.44407;2434214.46901;2220;6;298.639140168;33.0014969352;#WERT!
192;1936.77604125;10.8412;10.8412;10.4502;10.4502;0.222158;0.35621;0.798083;10/10/36 10:31 PM;2428452.43868;2428452.44907;1800;7;298.639340285;33.0014483056;#WERT!
1100;1960.87478135;11.5198;11.5198;11.1288;11.1288;0.222376;0.352084;0.786476;11/16/60 12:00 AM;2437255;2437254.51389;2400;6;298.63928852;33.0018297729;#WERT!
1020;1955.94390258;10.8748;10.8748;10.4838;10.4838;0.222382;0.332737;0.735526;12/12/55 12:00 AM;2435455;2435453.51042;1800;6;298.638717;33.0009607983;#WERT!
18;1957.40034607;11.6408;11.6408;11.2498;11.2498;0.222497;0.450571;1.09019;05/26/57 11:21 PM;2435985.47294;2435985.4764;600;8;298.639406381;33.0014800544;#WERT!
248;1937.66607058;11.1591;11.1591;10.7681;10.7681;0.222564;0.331683;0.732522;09/01/37 12:34 AM;2428777.52362;2428777.53228;1500;7;298.63929795;33.0012800927;#WERT!
954;1955.72487452;10901;10.901;10.51;10.51;0.222603;0.301868;0.659832;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.638938348;33.0012508563;#WERT!
727;1953.68496613;10.8783;10.8783;10.4873;10.4873;0.222606;0.313236;0.686712;09/07/53 10:04 PM;2434628.42002;2434628.43388;2400;6;298.639374313;33.0014353903;#WERT!
595;1951.67253639;10.9777;10.9777;10.5867;10.5867;0.222751;0.330772;0.729881;09/03/51 09:07 PM;2433893.38007;2433893.39392;2400;6;298.639264488;33.0012614979;#WERT!
313;1938.47628763;10.88;10.88;10.489;10489;0.222793;0.354272;0.791703;06/23/38 10:53 PM;2429073.45367;2429073.46406;1800;5;298.639742047;33.0014196239;#WERT!
47;1929.66019599;10.8496;10.8496;10.4586;10.4586;0.222803;0.339791;0.753043;08/29/29 09:10 PM;2425853.38243;2425853.38659;720;8;298.639436154;33.0012209814;#WERT!
710;1953.66826436;11.0241;11.0241;10.6331;10.6331;0.222927;0.308397;0.674596;09/01/53 07:40 PM;2434622.31971;2434622.33356;2400;6;298.639366141;33.001407221;#WERT!
733;1953.68768038;11.3039;11.3039;10.9129;10.9129;0.22299;0.308932;0.675758;09/08/53 09:52 PM;2434629.41141;2434629.42526;2400;6;298.639396655;33.0014843247;#WERT!
195;1936.77604125;10869;10.869;10.478;10478;0.223089;0.359346;0.805115;10/10/36 10:31 PM;2428452.43868;2428452.44907;1800;7;298.63940288;33.0014636571;#WERT!
247;1937.66607058;11.0949;11.0949;10.7039;10.7039;0.223103;0.329496;0.726039;09/01/37 12:34 AM;2428777.52362;2428777.53228;1500;7;298.639345793;33.0012553305;#WERT!
744;1953.70432145;10.9796;10.9796;10.5886;10.5886;0.223221;0.310414;0.678888;09/14/53 11:44 PM;2434635.48956;2434635.50341;2400;6;298.639323231;33.0015120101;#WERT!
619;1951.76294973;10.8355;10.8355;10.4445;10.4445;0.223382;0.322354;0.70766;10/06/51 09:41 PM;2433926.40354;2433926.41739;2400;6;298.63904951;33.0012112471;#WERT!
243;1937.66557474;10.9866;10.9866;10.5956;10.5956;0.223531;0.332376;0.732632;08/31/37 08:10 PM;2428777.34079;2428777.35117;1800;5;298.639601022;33.0014084616;#WERT!
69;1935.76033879;10.9784;10.9784;10.5874;10.5874;0.22357;0.32399;0.711405;10/05/35 10:52 PM;2428081.45336;2428081.46374;1800;7;298.639492252;33.0012891983;#WERT!
597;1951.67253639;10.9855;10.9855;10.5945;10.5945;0.223635;0.329244;0.724487;09/03/51 09:07 PM;2433893.38007;2433893.39392;2400;6;298.639401853;33.001264742;#WERT!
1021;1955.94390258;10.8793;10.8793;10.4883;10.4883;0.223697;0.331976;0.731325;12/12/55 12:00 AM;2435455;2435453.51042;1800;6;298.638737422;33.0009806522;#WERT!
722;1953.68469971;10.9195;10.9195;10.5285;10.5285;0.223756;0.303239;0.661044;09/07/53 07:44 PM;2434628.32272;2434628.33657;2400;6;298.639630814;33.0016823539;#WERT!
48;1929.66019599;10.9019;10.9019;10.5109;10.5109;0.223838;0.344395;0.763379;08/29/29 09:10 PM;2425853.38243;2425853.38659;720;8;298.639153877;33.0015974959;#WERT!
768;1953.78079375;10.9123;10.9123;10.5213;10.5213;0.223975;0.311023;0.679049;10/12/53 10:06 PM;2434663.42106;2434663.43492;2400;6;298.63941044;33.0013410933;#WERT!
1141;1962.73618193;11.3709;11.3709;10.9799;10.9799;0.224045;0.322872;0.707804;09/26/62 09:07 PM;2437934.38006;2437934.39045;1800;8;298.638734539;33.0009748244;#WERT!
